P18YM_PB,PSINDER,VPH_NDACMM,VPH_SINCINT
8.0,6.0,11.0,12.0
22.0,27.0,17.0,14.0
17.0,15.0,19.0,20.0
20.0,8.0,7.0,5.0
27.0,4.0,16.0,10.0
21.0,10.0,8.0,4.0
24.0,9.0,13.0,11.0
25.0,27.0,12.0,5.0
34.0,15.0,17.0,15.0
0.0,0.0,0.0,0.0
3.0,0.0,6.0,0.0
3.0,3.0,5.0,3.0
6.0,3.0,9.0,6.0
4.0,6.0,6.0,5.0
10.0,23.0,12.0,10.0
5.0,9.0,4.0,4.0
29.0,16.0,16.0,10.0
5.0,8.0,5.0,5.0
13.0,4.0,10.0,12.0
17.0,8.0,10.0,7.0
22.0,23.0,11.0,10.0
21.0,13.0,8.0,7.0
13.0,5.0,6.0,4.0
12.0,7.0,10.0,9.0
11.0,6.0,7.0,3.0
14.0,10.0,9.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
16.0,7.0,8.0,8.0
9.0,0.0,8.0,9.0
6.0,10.0,6.0,5.0
31.0,18.0,20.0,16.0
3.0,4.0,3.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.0,8.0,4.0,3.0
297.0,263.0,237.0,186.0
23.0,16.0,10.0,6.0
29.0,18.0,9.0,10.0
15.0,23.0,10.0,9.0
0.0,0.0,0.0,0.0
4.0,6.0,4.0,3.0
0.0,0.0,0.0,0.0
10.0,10.0,9.0,5.0
21.0,16.0,15.0,11.0
14.0,11.0,13.0,8.0
3.0,19.0,6.0,7.0
11.0,7.0,10.0,8.0
18.0,16.0,10.0,6.0
9.0,13.0,9.0,6.0
9.0,8.0,5.0,5.0
6.0,6.0,11.0,10.0
11.0,15.0,14.0,14.0
18.0,14.0,13.0,5.0
15.0,7.0,14.0,8.0
12.0,13.0,12.0,13.0
3.0,7.0,5.0,5.0
6.0,0.0,8.0,3.0
6.0,5.0,8.0,7.0
6.0,4.0,16.0,11.0
241.0,253.0,199.0,187.0
5.0,12.0,8.0,8.0
9.0,12.0,8.0,7.0
7.0,12.0,9.0,12.0
8.0,9.0,8.0,4.0
23.0,16.0,10.0,11.0
9.0,9.0,11.0,16.0
22.0,24.0,16.0,10.0
9.0,4.0,6.0,4.0
4.0,3.0,4.0,4.0
11.0,10.0,3.0,4.0
15.0,8.0,5.0,8.0
17.0,11.0,9.0,8.0
7.0,17.0,12.0,8.0
5.0,13.0,6.0,5.0
8.0,14.0,8.0,7.0
11.0,6.0,7.0,6.0
11.0,5.0,6.0,5.0
6.0,3.0,5.0,4.0
0.0,0.0,4.0,5.0
3.0,5.0,3.0,3.0
7.0,8.0,3.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.0,5.0,6.0,6.0
0.0,0.0,3.0,3.0
6.0,7.0,5.0,5.0
0.0,0.0,3.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
41.0,45.0,29.0,38.0
15.0,0.0,7.0,6.0
10.0,4.0,5.0,5.0
10.0,39.0,12.0,20.0
10.0,10.0,9.0,15.0
0.0,0.0,0.0,0.0
0.0,7.0,3.0,7.0
0.0,0.0,0.0,0.0
0.0,4.0,3.0,6.0
0.0,0.0,0.0,0.0
5.0,7.0,5.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1462.0,1341.0,1569.0,2050.0
492.0,123.0,270.0,198.0
225.0,52.0,134.0,94.0
19.0,8.0,9.0,6.0
6.0,3.0,8.0,5.0
44.0,7.0,23.0,10.0
10.0,4.0,8.0,6.0
6.0,4.0,8.0,9.0
7.0,0.0,6.0,3.0
14.0,4.0,10.0,6.0
4.0,3.0,4.0,3.0
0.0,0.0,0.0,0.0
5.0,0.0,6.0,4.0
267.0,71.0,136.0,104.0
9.0,0.0,7.0,5.0
8.0,3.0,6.0,4.0
13.0,10.0,13.0,15.0
18.0,7.0,14.0,6.0
10.0,4.0,4.0,5.0
6.0,0.0,3.0,3.0
11.0,0.0,7.0,4.0
11.0,0.0,4.0,4.0
9.0,0.0,4.0,5.0
8.0,5.0,3.0,3.0
9.0,9.0,6.0,3.0
0.0,0.0,0.0,0.0
3.0,6.0,6.0,4.0
9136.0,8793.0,4510.0,4192.0
7563.0,5887.0,2865.0,2411.0
878.0,694.0,343.0,235.0
26.0,14.0,7.0,9.0
32.0,13.0,6.0,3.0
30.0,31.0,6.0,9.0
24.0,21.0,8.0,6.0
19.0,17.0,5.0,3.0
8.0,5.0,5.0,4.0
10.0,5.0,3.0,3.0
21.0,6.0,9.0,4.0
23.0,7.0,9.0,3.0
16.0,10.0,7.0,6.0
38.0,22.0,10.0,11.0
36.0,25.0,11.0,6.0
20.0,13.0,3.0,0.0
16.0,9.0,9.0,6.0
38.0,36.0,19.0,18.0
30.0,26.0,10.0,3.0
33.0,36.0,8.0,4.0
13.0,13.0,8.0,4.0
24.0,20.0,10.0,6.0
25.0,16.0,15.0,5.0
22.0,9.0,6.0,4.0
0.0,0.0,0.0,0.0
28.0,20.0,7.0,3.0
24.0,22.0,17.0,11.0
15.0,30.0,13.0,7.0
38.0,46.0,19.0,4.0
28.0,30.0,20.0,16.0
37.0,25.0,14.0,13.0
15.0,22.0,8.0,5.0
10.0,6.0,7.0,8.0
0.0,0.0,0.0,0.0
40.0,26.0,19.0,19.0
15.0,17.0,14.0,9.0
19.0,16.0,5.0,6.0
9.0,7.0,3.0,4.0
880.0,575.0,315.0,223.0
35.0,9.0,13.0,10.0
43.0,21.0,10.0,9.0
57.0,39.0,14.0,10.0
45.0,33.0,16.0,5.0
16.0,17.0,4.0,5.0
43.0,40.0,16.0,19.0
12.0,7.0,7.0,6.0
32.0,27.0,14.0,4.0
7.0,8.0,7.0,6.0
8.0,11.0,8.0,4.0
45.0,12.0,7.0,8.0
15.0,12.0,10.0,5.0
25.0,12.0,13.0,6.0
22.0,21.0,10.0,6.0
14.0,18.0,6.0,4.0
27.0,28.0,9.0,8.0
0.0,0.0,0.0,0.0
8.0,9.0,3.0,3.0
40.0,31.0,14.0,14.0
25.0,16.0,13.0,12.0
40.0,25.0,23.0,20.0
9.0,5.0,4.0,5.0
20.0,6.0,6.0,5.0
0.0,0.0,0.0,0.0
61.0,27.0,17.0,10.0
15.0,30.0,4.0,3.0
12.0,9.0,10.0,7.0
6.0,4.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
493.0,394.0,224.0,135.0
35.0,40.0,15.0,13.0
20.0,19.0,4.0,3.0
8.0,4.0,3.0,4.0
14.0,21.0,12.0,4.0
26.0,27.0,18.0,8.0
0.0,0.0,0.0,0.0
4.0,4.0,4.0,5.0
0.0,0.0,0.0,0.0
16.0,14.0,11.0,3.0
9.0,11.0,5.0,3.0
4.0,4.0,3.0,5.0
14.0,15.0,15.0,10.0
6.0,4.0,4.0,3.0
28.0,33.0,18.0,11.0
0.0,0.0,0.0,0.0
30.0,17.0,5.0,4.0
9.0,12.0,5.0,4.0
6.0,8.0,4.0,3.0
16.0,14.0,7.0,4.0
8.0,7.0,4.0,4.0
27.0,8.0,14.0,5.0
30.0,6.0,10.0,8.0
33.0,11.0,7.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
424.0,400.0,222.0,220.0
41.0,50.0,28.0,25.0
15.0,11.0,5.0,6.0
9.0,9.0,6.0,4.0
22.0,9.0,4.0,6.0
13.0,7.0,5.0,7.0
13.0,16.0,5.0,5.0
12.0,12.0,3.0,4.0
18.0,4.0,3.0,7.0
0.0,0.0,0.0,0.0
20.0,16.0,5.0,5.0
14.0,30.0,12.0,12.0
6.0,20.0,12.0,11.0
21.0,14.0,5.0,6.0
17.0,22.0,7.0,10.0
25.0,14.0,20.0,11.0
5.0,8.0,6.0,9.0
16.0,9.0,8.0,6.0
13.0,13.0,11.0,5.0
15.0,7.0,7.0,7.0
7.0,9.0,10.0,16.0
4.0,5.0,9.0,11.0
37.0,15.0,7.0,4.0
3.0,14.0,4.0,6.0
16.0,14.0,7.0,9.0
3.0,5.0,4.0,5.0
13.0,8.0,12.0,5.0
36.0,53.0,13.0,11.0
865.0,438.0,193.0,196.0
19.0,34.0,12.0,13.0
31.0,11.0,16.0,9.0
139.0,62.0,27.0,24.0
34.0,27.0,14.0,13.0
18.0,19.0,10.0,14.0
42.0,17.0,7.0,10.0
48.0,14.0,6.0,6.0
22.0,3.0,4.0,5.0
12.0,7.0,5.0,5.0
10.0,10.0,7.0,8.0
5.0,10.0,7.0,6.0
80.0,30.0,5.0,4.0
30.0,5.0,3.0,5.0
15.0,11.0,8.0,5.0
0.0,0.0,0.0,0.0
26.0,9.0,3.0,4.0
15.0,26.0,10.0,10.0
0.0,0.0,0.0,0.0
22.0,11.0,0.0,0.0
16.0,24.0,9.0,13.0
0.0,0.0,0.0,0.0
5.0,6.0,6.0,5.0
5.0,12.0,4.0,5.0
6.0,4.0,0.0,0.0
0.0,0.0,0.0,0.0
322.0,276.0,158.0,147.0
6.0,6.0,4.0,4.0
4.0,21.0,4.0,5.0
7.0,0.0,5.0,4.0
7.0,9.0,9.0,11.0
13.0,13.0,15.0,15.0
27.0,4.0,0.0,0.0
7.0,11.0,5.0,4.0
15.0,12.0,7.0,4.0
0.0,0.0,0.0,0.0
7.0,5.0,6.0,7.0
11.0,15.0,7.0,8.0
13.0,15.0,7.0,6.0
15.0,17.0,9.0,6.0
23.0,30.0,9.0,9.0
7.0,16.0,8.0,4.0
20.0,12.0,8.0,8.0
4.0,16.0,5.0,6.0
276.0,331.0,157.0,145.0
5.0,11.0,4.0,4.0
6.0,20.0,8.0,8.0
11.0,19.0,5.0,4.0
13.0,6.0,5.0,5.0
0.0,0.0,0.0,0.0
33.0,23.0,19.0,14.0
5.0,12.0,7.0,6.0
6.0,16.0,11.0,9.0
12.0,10.0,11.0,10.0
9.0,6.0,3.0,4.0
6.0,4.0,3.0,3.0
9.0,7.0,3.0,3.0
9.0,17.0,6.0,8.0
14.0,19.0,6.0,7.0
10.0,6.0,7.0,6.0
9.0,23.0,6.0,6.0
9.0,4.0,8.0,7.0
366.0,241.0,71.0,72.0
23.0,14.0,3.0,3.0
13.0,8.0,3.0,3.0
6.0,4.0,0.0,0.0
14.0,7.0,4.0,3.0
18.0,13.0,5.0,6.0
27.0,30.0,5.0,6.0
18.0,7.0,3.0,3.0
32.0,25.0,4.0,3.0
8.0,8.0,4.0,5.0
19.0,11.0,4.0,8.0
9.0,17.0,6.0,3.0
15.0,14.0,3.0,4.0
8.0,5.0,7.0,3.0
6.0,3.0,3.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
445.0,509.0,255.0,281.0
0.0,0.0,0.0,0.0
25.0,30.0,14.0,12.0
27.0,18.0,7.0,11.0
16.0,8.0,11.0,7.0
25.0,23.0,14.0,16.0
16.0,19.0,5.0,6.0
33.0,32.0,9.0,11.0
16.0,30.0,6.0,10.0
14.0,4.0,10.0,10.0
22.0,15.0,5.0,6.0
0.0,0.0,0.0,0.0
14.0,22.0,6.0,7.0
11.0,13.0,6.0,5.0
16.0,16.0,10.0,7.0
22.0,27.0,9.0,8.0
21.0,19.0,9.0,9.0
7.0,17.0,7.0,5.0
13.0,15.0,8.0,10.0
8.0,16.0,8.0,6.0
11.0,7.0,11.0,11.0
6.0,7.0,4.0,3.0
23.0,44.0,16.0,16.0
25.0,21.0,10.0,12.0
18.0,12.0,16.0,18.0
12.0,12.0,10.0,10.0
9.0,24.0,11.0,16.0
16.0,29.0,16.0,27.0
485.0,334.0,170.0,145.0
16.0,7.0,10.0,5.0
8.0,7.0,4.0,6.0
17.0,16.0,4.0,5.0
23.0,11.0,6.0,4.0
22.0,21.0,6.0,6.0
0.0,0.0,0.0,0.0
15.0,9.0,8.0,12.0
26.0,12.0,9.0,4.0
28.0,20.0,11.0,8.0
21.0,13.0,14.0,6.0
10.0,11.0,3.0,4.0
0.0,0.0,0.0,0.0
23.0,19.0,8.0,12.0
41.0,18.0,11.0,5.0
25.0,23.0,20.0,11.0
6.0,11.0,3.0,3.0
0.0,0.0,0.0,0.0
16.0,25.0,3.0,5.0
9.0,9.0,3.0,5.0
14.0,14.0,5.0,4.0
672.0,557.0,190.0,147.0
14.0,6.0,6.0,9.0
7.0,6.0,0.0,0.0
5.0,5.0,3.0,4.0
9.0,15.0,5.0,5.0
38.0,16.0,3.0,3.0
20.0,29.0,6.0,8.0
20.0,12.0,7.0,6.0
34.0,72.0,28.0,35.0
33.0,74.0,27.0,7.0
32.0,77.0,21.0,6.0
16.0,0.0,0.0,0.0
31.0,12.0,5.0,5.0
34.0,16.0,5.0,5.0
21.0,18.0,10.0,7.0
18.0,30.0,5.0,7.0
0.0,0.0,0.0,0.0
573.0,352.0,179.0,84.0
63.0,34.0,22.0,18.0
31.0,19.0,4.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
18.0,7.0,7.0,0.0
0.0,0.0,0.0,0.0
10.0,10.0,4.0,4.0
10.0,21.0,9.0,10.0
10.0,15.0,11.0,3.0
8.0,18.0,12.0,14.0
38.0,27.0,16.0,3.0
35.0,24.0,14.0,4.0
13.0,7.0,6.0,6.0
11.0,6.0,4.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
37.0,86.0,38.0,37.0
5.0,16.0,8.0,11.0
14.0,23.0,10.0,7.0
10.0,19.0,12.0,6.0
25.0,16.0,7.0,6.0
6.0,4.0,4.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
397.0,266.0,110.0,103.0
31.0,33.0,17.0,9.0
9.0,7.0,5.0,7.0
16.0,8.0,5.0,4.0
16.0,12.0,5.0,6.0
10.0,11.0,5.0,5.0
0.0,0.0,0.0,0.0
5.0,9.0,5.0,7.0
40.0,38.0,12.0,15.0
16.0,17.0,5.0,7.0
34.0,19.0,12.0,5.0
0.0,0.0,0.0,0.0
25.0,19.0,4.0,6.0
4.0,4.0,0.0,0.0
16.0,10.0,4.0,4.0
24.0,27.0,8.0,8.0
0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0
389.0,363.0,198.0,187.0
15.0,14.0,8.0,7.0
11.0,7.0,6.0,5.0
31.0,20.0,19.0,23.0
12.0,11.0,11.0,13.0
23.0,3.0,3.0,0.0
29.0,12.0,12.0,6.0
15.0,10.0,9.0,7.0
15.0,12.0,5.0,4.0
32.0,28.0,17.0,11.0
62.0,59.0,31.0,32.0
5.0,26.0,7.0,8.0
17.0,16.0,10.0,5.0
10.0,9.0,5.0,6.0
10.0,16.0,5.0,3.0
8.0,15.0,7.0,9.0
7.0,19.0,8.0,9.0
7.0,10.0,7.0,8.0
8.0,17.0,8.0,10.0
29.0,19.0,8.0,11.0
36.0,55.0,35.0,48.0
5.0,16.0,3.0,8.0
0.0,0.0,0.0,0.0
3.0,5.0,6.0,8.0
10.0,7.0,9.0,10.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.0,6.0,5.0,6.0
12024.0,15208.0,8831.0,7354.0
3302.0,4043.0,2193.0,1628.0
420.0,414.0,268.0,178.0
192.0,200.0,130.0,94.0
0.0,0.0,0.0,0.0
11.0,9.0,9.0,4.0
21.0,13.0,8.0,6.0
5.0,16.0,8.0,8.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
17.0,3.0,6.0,3.0
17.0,14.0,11.0,8.0
0.0,0.0,0.0,0.0
10.0,18.0,9.0,5.0
0.0,0.0,0.0,0.0
147.0,137.0,86.0,49.0
1515.0,1948.0,1050.0,779.0
19.0,19.0,14.0,8.0
28.0,35.0,11.0,8.0
45.0,38.0,26.0,21.0
25.0,71.0,28.0,21.0
51.0,33.0,18.0,13.0
34.0,53.0,15.0,12.0
0.0,0.0,0.0,0.0
72.0,42.0,23.0,11.0
24.0,27.0,23.0,15.0
86.0,95.0,60.0,34.0
24.0,71.0,48.0,40.0
39.0,111.0,55.0,56.0
106.0,118.0,69.0,46.0
27.0,36.0,16.0,14.0
71.0,84.0,64.0,64.0
47.0,35.0,29.0,21.0
33.0,25.0,13.0,4.0
47.0,39.0,26.0,15.0
32.0,6.0,16.0,10.0
34.0,17.0,14.0,8.0
35.0,50.0,25.0,17.0
38.0,45.0,22.0,8.0
0.0,0.0,0.0,0.0
27.0,16.0,20.0,18.0
34.0,75.0,33.0,35.0
53.0,98.0,40.0,28.0
71.0,91.0,42.0,19.0
34.0,31.0,18.0,8.0
9.0,13.0,6.0,7.0
9.0,11.0,8.0,11.0
0.0,0.0,0.0,0.0
10.0,23.0,9.0,6.0
33.0,65.0,29.0,22.0
0.0,0.0,0.0,0.0
53.0,66.0,25.0,14.0
23.0,40.0,15.0,10.0
8.0,12.0,6.0,5.0
7.0,15.0,8.0,8.0
31.0,40.0,23.0,17.0
13.0,10.0,4.0,5.0
22.0,35.0,18.0,12.0
4.0,16.0,6.0,5.0
13.0,35.0,20.0,20.0
52.0,60.0,24.0,6.0
5.0,4.0,3.0,4.0
0.0,0.0,0.0,0.0
14.0,34.0,15.0,12.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1311.0,1552.0,809.0,603.0
122.0,95.0,69.0,45.0
10.0,15.0,13.0,9.0
38.0,48.0,30.0,16.0
31.0,49.0,12.0,3.0
42.0,49.0,18.0,14.0
66.0,43.0,35.0,24.0
61.0,97.0,37.0,28.0
27.0,44.0,17.0,12.0
36.0,37.0,20.0,17.0
28.0,63.0,17.0,21.0
14.0,13.0,9.0,5.0
23.0,19.0,14.0,11.0
171.0,150.0,89.0,62.0
31.0,41.0,14.0,8.0
54.0,71.0,36.0,21.0
11.0,17.0,7.0,3.0
24.0,17.0,16.0,12.0
13.0,37.0,20.0,19.0
15.0,22.0,9.0,8.0
45.0,72.0,27.0,15.0
63.0,94.0,53.0,54.0
16.0,22.0,18.0,16.0
43.0,17.0,17.0,13.0
35.0,28.0,18.0,17.0
0.0,22.0,7.0,7.0
21.0,69.0,24.0,21.0
9.0,55.0,24.0,22.0
0.0,0.0,0.0,0.0
12.0,6.0,5.0,3.0
19.0,17.0,7.0,7.0
18.0,19.0,13.0,7.0
19.0,14.0,5.0,4.0
7.0,14.0,9.0,7.0
14.0,4.0,10.0,7.0
17.0,32.0,11.0,7.0
14.0,20.0,11.0,7.0
0.0,0.0,0.0,0.0
119.0,60.0,50.0,34.0
17.0,46.0,12.0,13.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
56.0,129.0,66.0,68.0
7.0,16.0,9.0,11.0
29.0,69.0,32.0,32.0
19.0,44.0,20.0,20.0
912.0,897.0,616.0,594.0
371.0,298.0,255.0,305.0
16.0,10.0,14.0,16.0
9.0,0.0,3.0,4.0
5.0,12.0,5.0,6.0
4.0,0.0,7.0,9.0
8.0,23.0,7.0,7.0
4.0,14.0,4.0,7.0
13.0,24.0,8.0,9.0
11.0,16.0,4.0,5.0
8.0,29.0,6.0,10.0
0.0,0.0,0.0,0.0
22.0,0.0,9.0,12.0
6.0,0.0,5.0,7.0
16.0,15.0,6.0,7.0
10.0,22.0,8.0,8.0
8.0,4.0,4.0,3.0
15.0,11.0,5.0,5.0
13.0,0.0,7.0,9.0
9.0,3.0,13.0,14.0
13.0,0.0,9.0,8.0
7.0,12.0,6.0,4.0
11.0,13.0,9.0,10.0
11.0,18.0,15.0,17.0
11.0,17.0,17.0,20.0
0.0,0.0,0.0,0.0
5.0,0.0,3.0,4.0
14.0,0.0,6.0,7.0
33.0,18.0,11.0,13.0
15.0,0.0,11.0,13.0
19.0,0.0,15.0,15.0
14.0,12.0,10.0,14.0
500.0,534.0,330.0,272.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
22.0,35.0,11.0,10.0
8.0,39.0,16.0,15.0
0.0,0.0,0.0,0.0
12.0,16.0,6.0,9.0
18.0,22.0,14.0,5.0
19.0,11.0,13.0,0.0
22.0,27.0,8.0,4.0
9.0,23.0,12.0,15.0
4.0,16.0,8.0,9.0
12.0,19.0,16.0,14.0
18.0,11.0,8.0,11.0
13.0,18.0,8.0,10.0
13.0,13.0,14.0,16.0
4.0,8.0,9.0,3.0
9.0,0.0,5.0,7.0
18.0,38.0,11.0,16.0
17.0,0.0,16.0,13.0
21.0,0.0,4.0,6.0
42.0,0.0,23.0,19.0
25.0,25.0,10.0,5.0
24.0,32.0,17.0,11.0
30.0,54.0,20.0,23.0
6.0,0.0,6.0,11.0
20.0,19.0,12.0,7.0
31.0,11.0,14.0,4.0
0.0,0.0,0.0,0.0
33.0,59.0,30.0,14.0
22.0,40.0,16.0,8.0
11.0,19.0,14.0,6.0
0.0,0.0,0.0,0.0
1177.0,1278.0,913.0,651.0
548.0,587.0,442.0,346.0
16.0,15.0,13.0,12.0
29.0,28.0,23.0,16.0
27.0,13.0,13.0,11.0
18.0,34.0,31.0,15.0
33.0,19.0,18.0,8.0
25.0,19.0,11.0,11.0
30.0,29.0,13.0,6.0
13.0,21.0,14.0,7.0
10.0,5.0,7.0,5.0
16.0,31.0,19.0,24.0
18.0,14.0,13.0,11.0
20.0,16.0,17.0,15.0
7.0,24.0,3.0,5.0
12.0,10.0,7.0,7.0
26.0,25.0,24.0,17.0
14.0,15.0,10.0,7.0
0.0,0.0,0.0,0.0
18.0,8.0,10.0,8.0
19.0,31.0,25.0,25.0
9.0,4.0,10.0,6.0
20.0,27.0,12.0,12.0
16.0,27.0,13.0,15.0
14.0,28.0,19.0,13.0
0.0,0.0,0.0,0.0
7.0,24.0,13.0,12.0
4.0,7.0,3.0,4.0
13.0,6.0,19.0,15.0
23.0,7.0,16.0,6.0
0.0,0.0,0.0,0.0
23.0,46.0,23.0,21.0
4.0,5.0,4.0,3.0
20.0,22.0,16.0,22.0
629.0,691.0,471.0,305.0
23.0,32.0,16.0,4.0
22.0,22.0,17.0,13.0
12.0,15.0,5.0,4.0
17.0,44.0,28.0,14.0
56.0,41.0,38.0,9.0
14.0,10.0,10.0,7.0
17.0,15.0,7.0,7.0
23.0,21.0,14.0,13.0
28.0,26.0,14.0,5.0
17.0,10.0,9.0,3.0
25.0,11.0,7.0,8.0
11.0,9.0,6.0,7.0
30.0,35.0,16.0,18.0
27.0,34.0,29.0,8.0
7.0,7.0,7.0,7.0
8.0,19.0,11.0,12.0
29.0,28.0,18.0,4.0
35.0,33.0,14.0,17.0
6.0,6.0,9.0,10.0
30.0,20.0,12.0,15.0
0.0,0.0,0.0,0.0
5.0,11.0,7.0,7.0
15.0,10.0,13.0,11.0
12.0,9.0,4.0,5.0
8.0,0.0,4.0,4.0
11.0,12.0,5.0,8.0
9.0,14.0,5.0,5.0
7.0,6.0,5.0,8.0
7.0,12.0,12.0,8.0
9.0,30.0,20.0,5.0
10.0,4.0,11.0,10.0
13.0,19.0,11.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
22.0,55.0,45.0,33.0
1747.0,1754.0,1008.0,626.0
742.0,623.0,346.0,189.0
0.0,0.0,0.0,0.0
27.0,15.0,8.0,6.0
32.0,21.0,15.0,10.0
33.0,19.0,12.0,4.0
16.0,7.0,3.0,3.0
15.0,10.0,4.0,3.0
20.0,8.0,7.0,4.0
24.0,28.0,11.0,0.0
26.0,16.0,9.0,3.0
13.0,7.0,5.0,0.0
16.0,11.0,3.0,3.0
38.0,46.0,35.0,9.0
18.0,17.0,6.0,4.0
34.0,37.0,16.0,11.0
5.0,9.0,10.0,7.0
17.0,37.0,20.0,12.0
13.0,11.0,7.0,6.0
18.0,22.0,8.0,6.0
40.0,27.0,12.0,6.0
20.0,11.0,8.0,4.0
8.0,12.0,6.0,6.0
29.0,22.0,20.0,13.0
0.0,0.0,0.0,0.0
37.0,35.0,17.0,13.0
6.0,11.0,4.0,4.0
26.0,12.0,11.0,8.0
9.0,5.0,4.0,3.0
15.0,21.0,8.0,6.0
0.0,0.0,0.0,0.0
5.0,9.0,4.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
12.0,12.0,9.0,8.0
987.0,1110.0,655.0,430.0
36.0,26.0,17.0,10.0
59.0,63.0,36.0,22.0
13.0,10.0,8.0,5.0
22.0,22.0,16.0,13.0
41.0,29.0,20.0,9.0
6.0,3.0,5.0,5.0
9.0,9.0,5.0,3.0
27.0,50.0,13.0,9.0
30.0,25.0,13.0,7.0
49.0,51.0,32.0,18.0
18.0,38.0,16.0,8.0
10.0,5.0,7.0,5.0
25.0,27.0,6.0,0.0
24.0,32.0,18.0,5.0
16.0,38.0,18.0,11.0
39.0,73.0,44.0,49.0
103.0,108.0,64.0,41.0
31.0,49.0,18.0,8.0
8.0,25.0,10.0,12.0
13.0,10.0,11.0,8.0
13.0,20.0,9.0,11.0
29.0,26.0,20.0,9.0
143.0,106.0,113.0,58.0
9.0,5.0,6.0,3.0
30.0,36.0,8.0,5.0
19.0,29.0,12.0,10.0
33.0,24.0,17.0,9.0
9.0,13.0,8.0,6.0
11.0,17.0,5.0,4.0
9.0,6.0,4.0,4.0
9.0,12.0,6.0,4.0
0.0,0.0,0.0,0.0
5.0,22.0,13.0,15.0
3.0,12.0,9.0,9.0
0.0,12.0,3.0,4.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
18.0,21.0,7.0,7.0
3.0,7.0,3.0,4.0
15.0,14.0,4.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6955.0,8773.0,5743.0,7334.0
3658.0,3705.0,2224.0,2130.0
514.0,631.0,426.0,434.0
21.0,3.0,9.0,9.0
17.0,10.0,8.0,14.0
9.0,11.0,6.0,12.0
13.0,11.0,11.0,11.0
15.0,9.0,16.0,18.0
16.0,18.0,13.0,14.0
22.0,17.0,19.0,20.0
22.0,32.0,17.0,16.0
29.0,10.0,10.0,13.0
27.0,10.0,10.0,13.0
14.0,21.0,15.0,16.0
14.0,26.0,9.0,13.0
23.0,16.0,11.0,12.0
10.0,17.0,18.0,14.0
15.0,5.0,6.0,9.0
17.0,11.0,9.0,5.0
0.0,0.0,0.0,0.0
18.0,9.0,5.0,7.0
17.0,8.0,10.0,10.0
0.0,0.0,0.0,0.0
8.0,8.0,9.0,7.0
15.0,12.0,16.0,9.0
0.0,0.0,0.0,0.0
10.0,22.0,17.0,6.0
15.0,18.0,11.0,14.0
0.0,0.0,0.0,0.0
15.0,14.0,14.0,6.0
11.0,34.0,21.0,22.0
7.0,29.0,12.0,11.0
3.0,28.0,9.0,3.0
22.0,27.0,8.0,8.0
10.0,10.0,10.0,13.0
3.0,15.0,10.0,8.0
8.0,17.0,11.0,14.0
